id,company_id,esb_id,product_esb_id,code,name,output_qty,flag_active,bom_type_id,bom_type_name,product_name,uom_name,raw_data,synced_at,updated_at
1,3,4,,WIPK-00011,ADONAN DIMSUM,1.00,true,1,Assembly,ADONAN DIMSUM,ADONAN@15000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
2,3,5,,RMFR-00003,DIMSUM CALF,1.00,true,1,Assembly,DIMSUM,PACK@100PCS,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
3,3,1,,ESPR-00001,ESPRESSO PREMIUM,1.00,true,1,Assembly,ESPRESSO PREMIUM,KG@1000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
4,3,2,,ESPR-00002,ESPRESSO REGULER,1.00,true,1,Assembly,ESPRESSO REGULER,KG@1000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
5,3,3,,ROAS-00001,ROASTED BEANS COLD BREW,1.00,true,1,Assembly,BEANS COLD BREW,KG@1000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
6,6,1,,CRMR-00001,CREAMER LIQUID,1.00,true,1,Assembly,CREAMER LIQUID,KG@1000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
7,6,6,,PREM-00030,Es Kopi Calf Premium - COTR (145ml),1.00,true,1,Assembly,Es Kopi Calf Premium - COTR (145ml),PORSI@145GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
8,6,2,,ESPR-00001,ESPRESSO PREMIUM,1.00,true,1,Assembly,ESPRESSO PREMIUM,KG@1000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
9,6,3,,ESPR-00002,ESPRESSO REGULER,1.00,true,1,Assembly,ESPRESSO REGULER,KG@1000GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
10,6,4,,MILK-00009,ICED CHOCOLATE - COTR (230ml),1.00,true,1,Assembly,ICED CHOCOLATE - COTR (230ml),PORSI@230GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
11,6,15,,SPCL-00002,Matcha Latte - COTR (145 ml),1.00,true,1,Assembly,Matcha Latte - COTR (145ml),PORSI@145GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
12,6,14,,SPCL-00001,Matcha Latte - COTR (145ml),1.00,false,1,Assembly,Matcha Latte - COTR (145ml),PORSI@145GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
13,6,5,,PREM-00003,PREMIUM CAN - COTR (230ml),1.00,true,1,Assembly,PREMIUM CAN - COTR (230ml),PORSI@230GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
14,6,16,,PREMIX-000007,PREMIX CHOCOLATE - COTR (BATCH@23.600 ML),1.00,true,1,Assembly,PREMIX CHOCOLATE - COTR (BATCH@23.600 ML),BATCH@23600GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
15,6,10,,PREMIX-00002,PREMIX CHOCOLATE - COTR (BATCH@24.800 ML),1.00,true,1,Assembly,PREMIX CHOCOLATE - COTR (BATCH@24.800 ML),BATCH@24800ML,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
16,6,13,,PREMIX-00006,PREMIX MATCHA LATTE - COTR (BATCH@19.350 ML),1.00,true,1,Assembly,PREMIX MATCHA LATTE - COTR (BATCH@19.350 ML),BATCH@19350GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
17,6,9,,PREMIX-00001,PREMIX PREMIUM - COTR (BATCH@23.295 ML),1.00,true,1,Assembly,PREMIX PREMIUM - COTR (BATCH@23.295 ML),BATCH@23295GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
18,6,11,,PREMIX-00003,PREMIX SMOOTH BANANA - COTR (BATCH@24.400 ML),1.00,true,1,Assembly,PREMIX SMOOTH BANANA - COTR (BATCH@24.400 ML),BATCH@24400ML,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
19,6,12,,PREMIX-00004,PREMIX SMOOTH VANILLA - COTR (BATCH@24.400 ML),1.00,true,1,Assembly,PREMIX SMOOTH VANILLA - COTR (BATCH@24.400 ML),BATCH@24400ML,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
20,6,7,,SMTH-00006,SMOOTH BANANA TIRAMISU - COTR (230ml),1.00,true,1,Assembly,SMOOTH BANANA TIRAMISU - COTR (230ml),PORSI@230GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
21,6,8,,SMTH-00007,SMOOTH VANILLA PECAN - COTR (230ml),1.00,true,1,Assembly,SMOOTH VANILLA PECAN - COTR (230ml),PORSI@230GR,{},2026-08-21 18:25:37.136637+00,2026-08-21 18:36:22.069564+00
22,1,240,,BULK-00053,- Smooth Pistachio - GALON 5L (Event/Bulk),1.00,true,1,Assembly,- Smooth Pistachio - GALON 5L (Event/Bulk),PORSI@5015GR,"{""bomID"":240,""notes"":"""",""bomCode"":""BULK-00053"",""bomName"":""- Smooth Pistachio - GALON 5L (Event/Bulk)"",""uomName"":""PORSI@5015GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Smooth Pistachio - GALON 5L (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
23,1,239,,BULK-00052,Add on - Aromatic (1 Liter) (Bulk/Event),1.00,true,1,Assembly,Add on - Aromatic (1 Liter) (Bulk/Event),BTL@1040GR,"{""bomID"":239,""notes"":"""",""bomCode"":""BULK-00052"",""bomName"":""Add on - Aromatic (1 Liter) (Bulk/Event)"",""uomName"":""BTL@1040GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Add on - Aromatic (1 Liter) (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
24,1,224,,BULK-00037,Add on - Aromatic (6 Liter) (Bulk/Event),1.00,true,1,Assembly,Add on - Aromatic (6 Liter) (Bulk/Event),TANK@6000GR,"{""bomID"":224,""notes"":"""",""bomCode"":""BULK-00037"",""bomName"":""Add on - Aromatic (6 Liter) (Bulk/Event)"",""uomName"":""TANK@6000GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Add on - Aromatic (6 Liter) (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
25,1,234,,BULK-00047,Add on - Chocolate (1 Liter) (Bulk/Event),1.00,true,1,Assembly,Add on - Chocolate (1 Liter) (Bulk/Event),BTL@1040GR,"{""bomID"":234,""notes"":"""",""bomCode"":""BULK-00047"",""bomName"":""Add on - Chocolate (1 Liter) (Bulk/Event)"",""uomName"":""BTL@1040GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Add on - Chocolate (1 Liter) (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
26,1,223,,BULK-00036,Add on - Chocolate (6 Liter) (Bulk/Event),1.00,true,1,Assembly,Add on - Chocolate (6 Liter) (Bulk/Event),TANK@6000GR,"{""bomID"":223,""notes"":"""",""bomCode"":""BULK-00036"",""bomName"":""Add on - Chocolate (6 Liter) (Bulk/Event)"",""uomName"":""TANK@6000GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Add on - Chocolate (6 Liter) (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
27,1,233,,BULK-00045,Add on - Premium (1 Liter) (Bulk/Event),1.00,true,1,Assembly,Add on - Premium (1 Liter) (Bulk/Event),PORSI@1004GR,"{""bomID"":233,""notes"":"""",""bomCode"":""BULK-00045"",""bomName"":""Add on - Premium (1 Liter) (Bulk/Event)"",""uomName"":""PORSI@1004GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Add on - Premium (1 Liter) (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
28,1,222,,BULK-00035,Add on - Premium (6 Liter) (Bulk/Event),1.00,true,1,Assembly,Add on - Premium (6 Liter) (Bulk/Event),TANK@6000GR,"{""bomID"":222,""notes"":"""",""bomCode"":""BULK-00035"",""bomName"":""Add on - Premium (6 Liter) (Bulk/Event)"",""uomName"":""TANK@6000GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Add on - Premium (6 Liter) (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
29,1,196,,SPEC-00009,Affogato,1.00,true,3,Menu,,,"{""bomID"":196,""notes"":"""",""bomCode"":""SPEC-00009"",""bomName"":""Affogato"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
30,1,146,,NONC-00003,Air Mineral,1.00,true,3,Menu,,,"{""bomID"":146,""notes"":"""",""bomCode"":""NONC-00003"",""bomName"":""Air Mineral"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
31,1,134,,SPEC-00002,AMERICANO,1.00,true,3,Menu,,,"{""bomID"":134,""notes"":"""",""bomCode"":""SPEC-00002"",""bomName"":""AMERICANO"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
32,1,96,,NONC-00002,Apple Tea,1.00,true,3,Menu,,,"{""bomID"":96,""notes"":"""",""bomCode"":""NONC-00002"",""bomName"":""Apple Tea"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
33,1,91,,NONC-00001,Apple Tea Cheese,1.00,true,3,Menu,,,"{""bomID"":91,""notes"":"""",""bomCode"":""NONC-00001"",""bomName"":""Apple Tea Cheese"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
34,1,202,,MILK-00010,Aromatic Milk Tea,1.00,true,3,Menu,,,"{""bomID"":202,""notes"":"""",""bomCode"":""MILK-00010"",""bomName"":""Aromatic Milk Tea"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
35,1,65,,BULK-00001,Aromatic Milk Tea - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Aromatic Milk Tea - Can 330 (Event/Bulk),PORSI@300GR,"{""bomID"":65,""notes"":"""",""bomCode"":""BULK-00001"",""bomName"":""Aromatic Milk Tea - Can 330 (Event/Bulk)"",""uomName"":""PORSI@300GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Aromatic Milk Tea - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
36,1,77,,BULK-00002,Aromatic Milk Tea - Cup Hot 110ml (Event/Bulk),1.00,true,1,Assembly,- Aromatic Milk Tea - Cup Hot 110ml (Event/Bulk),PORSI@110GR,"{""bomID"":77,""notes"":"""",""bomCode"":""BULK-00002"",""bomName"":""Aromatic Milk Tea - Cup Hot 110ml (Event/Bulk)"",""uomName"":""PORSI@110GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Aromatic Milk Tea - Cup Hot 110ml (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
37,1,253,,,Aromatic Milk Tea Tumbler,1.00,true,3,Menu,,,"{""bomID"":253,""notes"":"""",""bomCode"":"""",""bomName"":""Aromatic Milk Tea Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
38,1,243,,BULK-00054,Aromatic Milktea - Can 250ml (Event/Bulk),1.00,true,1,Assembly,- Aromatic Milktea - Can 250ml (Event/Bulk),PCS@250GR,"{""bomID"":243,""notes"":"""",""bomCode"":""BULK-00054"",""bomName"":""Aromatic Milktea - Can 250ml (Event/Bulk)"",""uomName"":""PCS@250GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Aromatic Milktea - Can 250ml (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
39,1,275,,BULK-00066,Aromatic Milktea - Cup Es 170ml (Bulk/Event),1.00,true,1,Assembly,- Aromatic Milktea - Cup Es 170ml (Bulk/Event),PORSI@170GR,"{""bomID"":275,""notes"":"""",""bomCode"":""BULK-00066"",""bomName"":""Aromatic Milktea - Cup Es 170ml (Bulk/Event)"",""uomName"":""PORSI@170GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Aromatic Milktea - Cup Es 170ml (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
40,1,341,,SDISH-0018I-NEW,AYAM SAMBAL BALADO - NASI,1.00,true,3,Menu,,,"{""bomID"":341,""notes"":"""",""bomCode"":""SDISH-0018I-NEW"",""bomName"":""AYAM SAMBAL BALADO - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
41,1,342,,SDISH-092-NEW,AYAM SAMBAL IJO - NASI,1.00,true,3,Menu,,,"{""bomID"":342,""notes"":"""",""bomCode"":""SDISH-092-NEW"",""bomName"":""AYAM SAMBAL IJO - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
42,1,124,,FRPP-00002,Banana Tiramisu Frappuccino,1.00,true,3,Menu,,,"{""bomID"":124,""notes"":"""",""bomCode"":""FRPP-00002"",""bomName"":""Banana Tiramisu Frappuccino"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
43,1,337,,SDISH-099-NEW,BEEF CREAMY GARLIC - NASI,1.00,true,3,Menu,,,"{""bomID"":337,""notes"":"""",""bomCode"":""SDISH-099-NEW"",""bomName"":""BEEF CREAMY GARLIC - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
44,1,345,,SDISH-0950-NEW,BEEF KOREAN SAUCE - NASI,1.00,true,3,Menu,,,"{""bomID"":345,""notes"":"""",""bomCode"":""SDISH-0950-NEW"",""bomName"":""BEEF KOREAN SAUCE - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
45,1,339,,SIDH-091-NEW,BEEF MUSHROOM TRUFFLE - NASI,1.00,true,3,Menu,,,"{""bomID"":339,""notes"":"""",""bomCode"":""SIDH-091-NEW"",""bomName"":""BEEF MUSHROOM TRUFFLE - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
46,1,347,,SDISH-09231-NEW,BEEF SAMBAL BALADO - NASI,1.00,true,3,Menu,,,"{""bomID"":347,""notes"":"""",""bomCode"":""SDISH-09231-NEW"",""bomName"":""BEEF SAMBAL BALADO - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
47,1,346,,SDISH-09992-NEW,BEEF SAMBAL IJO - NASI,1.00,true,3,Menu,,,"{""bomID"":346,""notes"":"""",""bomCode"":""SDISH-09992-NEW"",""bomName"":""BEEF SAMBAL IJO - NASI"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
48,1,285,,SPEC-00013,Berry Shot,1.00,true,3,Menu,,,"{""bomID"":285,""notes"":"""",""bomCode"":""SPEC-00013"",""bomName"":""Berry Shot"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
49,1,254,,,Black Honey,1.00,true,3,Menu,,,"{""bomID"":254,""notes"":"""",""bomCode"":"""",""bomName"":""Black Honey"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
50,1,140,,DRTY-00001,Blast/Dirty Latte,1.00,true,3,Menu,,,"{""bomID"":140,""notes"":"""",""bomCode"":""DRTY-00001"",""bomName"":""Blast/Dirty Latte"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
51,1,92,,SDISH-101NEW,BOLOGNAISE FRIES,1.00,true,3,Menu,,,"{""bomID"":92,""notes"":"""",""bomCode"":""SDISH-101NEW"",""bomName"":""BOLOGNAISE FRIES"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
52,1,255,,,Box Pet Can,1.00,true,3,Menu,,,"{""bomID"":255,""notes"":"""",""bomCode"":"""",""bomName"":""Box Pet Can"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
53,1,191,,BRML-00001,Brewmalt,1.00,true,3,Menu,,,"{""bomID"":191,""notes"":"""",""bomCode"":""BRML-00001"",""bomName"":""Brewmalt"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
54,1,59,,BULK-00003,Brewmalt - Can 330ml (Event/Bulk),1.00,true,1,Assembly,- Brewmalt - Can 330ml (Event/Bulk),PORSI@231GR,"{""bomID"":59,""notes"":"""",""bomCode"":""BULK-00003"",""bomName"":""Brewmalt - Can 330ml (Event/Bulk)"",""uomName"":""PORSI@231GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Brewmalt - Can 330ml (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
55,1,78,,BULK-00004,Brewmalt - Cup Frosted (Event/Bulk),1.00,true,1,Assembly,- Brewmalt - Cup Frosted (Event/Bulk),PORSI@150GR,"{""bomID"":78,""notes"":"""",""bomCode"":""BULK-00004"",""bomName"":""Brewmalt - Cup Frosted (Event/Bulk)"",""uomName"":""PORSI@150GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Brewmalt - Cup Frosted (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
56,1,99,,BRML-00002,Brewmalt Can,1.00,true,3,Menu,,,"{""bomID"":99,""notes"":"""",""bomCode"":""BRML-00002"",""bomName"":""Brewmalt Can"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
57,1,163,,SIDE-00020NEW,BROWNIES,1.00,true,3,Menu,,,"{""bomID"":163,""notes"":"""",""bomCode"":""SIDE-00020NEW"",""bomName"":""BROWNIES"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
58,1,225,,,Brownies Fudgy + Es Kopi Calf Premium,1.00,true,3,Menu,,,"{""bomID"":225,""notes"":"""",""bomCode"":"""",""bomName"":""Brownies Fudgy + Es Kopi Calf Premium"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
59,1,235,,BULK-00048,Bulk Order - Paket 1 (Bulk/Event),1.00,true,1,Assembly,- Bulk Order - Paket 1 (Bulk/Event),PAKET@12750GR,"{""bomID"":235,""notes"":"""",""bomCode"":""BULK-00048"",""bomName"":""Bulk Order - Paket 1 (Bulk/Event)"",""uomName"":""PAKET@12750GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Bulk Order - Paket 1 (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
60,1,236,,,Bulk Order - Paket 4 (Bulk/Event),1.00,true,1,Assembly,- Bulk Order - Paket 4 (Bulk/Event),PAKET@24750GR,"{""bomID"":236,""notes"":"""",""bomCode"":"""",""bomName"":""Bulk Order - Paket 4 (Bulk/Event)"",""uomName"":""PAKET@24750GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Bulk Order - Paket 4 (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
61,1,205,,PREM-002000,BUNDLING PROMO 2 LT PREM,1.00,true,3,Menu,,,"{""bomID"":205,""notes"":"""",""bomCode"":""PREM-002000"",""bomName"":""BUNDLING PROMO 2 LT PREM"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
62,1,206,,PREM-002001,BUNDLING PROMO 3 PREM CUP,1.00,true,3,Menu,,,"{""bomID"":206,""notes"":"""",""bomCode"":""PREM-002001"",""bomName"":""BUNDLING PROMO 3 PREM CUP"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
63,1,175,,MILK-00002,Butterscotch Cookies,1.00,true,3,Menu,,,"{""bomID"":175,""notes"":"""",""bomCode"":""MILK-00002"",""bomName"":""Butterscotch Cookies"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
64,1,172,,MCHT-00001,Butterscotch Macchiato,1.00,true,3,Menu,,,"{""bomID"":172,""notes"":"""",""bomCode"":""MCHT-00001"",""bomName"":""Butterscotch Macchiato"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
65,1,90,,MCHT-00003,Butterscotch Macchiato (Less Sugar),1.00,true,3,Menu,,,"{""bomID"":90,""notes"":"""",""bomCode"":""MCHT-00003"",""bomName"":""Butterscotch Macchiato (Less Sugar)"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
66,1,66,,BULK-00005,Butterscotch Macchiato - Cup Es (Event/Bulk),1.00,true,1,Assembly,- Butterscotch Macchiato - Cup Es (Event/Bulk),PORSI@195GR,"{""bomID"":66,""notes"":"""",""bomCode"":""BULK-00005"",""bomName"":""Butterscotch Macchiato - Cup Es (Event/Bulk)"",""uomName"":""PORSI@195GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Butterscotch Macchiato - Cup Es (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
67,1,256,,,Butterscotch Macchiato Tumbler,1.00,true,3,Menu,,,"{""bomID"":256,""notes"":"""",""bomCode"":"""",""bomName"":""Butterscotch Macchiato Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
68,1,141,,MILK-00005,Butterscotch Rum,1.00,true,3,Menu,,,"{""bomID"":141,""notes"":"""",""bomCode"":""MILK-00005"",""bomName"":""Butterscotch Rum"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
69,1,242,,BULK-00056,Calf Chocolate - Can 250ml (Event/Bulk),1.00,true,1,Assembly,- Calf Chocolate - Can 250ml (Event/Bulk),PCS@250GR,"{""bomID"":242,""notes"":"""",""bomCode"":""BULK-00056"",""bomName"":""Calf Chocolate - Can 250ml (Event/Bulk)"",""uomName"":""PCS@250GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Calf Chocolate - Can 250ml (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
70,1,249,,BULK-00062,Calf Event - Paket 1 // Choco Only,1.00,true,1,Assembly,- Calf Event - Paket 1 // Chocolate Only (Event/Bulk),TANK@24000GR,"{""bomID"":249,""notes"":"""",""bomCode"":""BULK-00062"",""bomName"":""Calf Event - Paket 1 // Choco Only"",""uomName"":""TANK@24000GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Calf Event - Paket 1 // Chocolate Only (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
71,1,209,,BULK-00026,Calf Event - Paket 1 // Prem + Aromatic (24L),1.00,true,1,Assembly,- Calf Event - Paket 1 // Prem + Aromatic (Bulk/Event),TANK@24000GR,"{""bomID"":209,""notes"":"""",""bomCode"":""BULK-00026"",""bomName"":""Calf Event - Paket 1 // Prem + Aromatic (24L)"",""uomName"":""TANK@24000GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Calf Event - Paket 1 // Prem + Aromatic (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
72,1,208,,BULK-00025,Calf Event - Paket 1 // Prem + Choco (24L),1.00,true,1,Assembly,- Calf Event - Paket 1 // Prem + Choco (Bulk/Event),TANK@24000GR,"{""bomID"":208,""notes"":"""",""bomCode"":""BULK-00025"",""bomName"":""Calf Event - Paket 1 // Prem + Choco (24L)"",""uomName"":""TANK@24000GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Calf Event - Paket 1 // Prem + Choco (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
