id,company_id,esb_id,name,product_code,bom_name,category_name,sub_category_name,category_type_name,flag_active,normalized_name,raw_data,synced_at,updated_at
237,1,1287,JUICE ORANGE 946ML,RMJC-00004,,RAW MATERIAL,JUICE,Inventory,true,,"{""bomName"":null,""productID"":1287,""flagActive"":true,""productCode"":""RMJC-00004"",""productName"":""JUICE ORANGE 946ML"",""categoryName"":""RAW MATERIAL"",""subCategoryName"":""JUICE"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
238,1,1590,JUICE SANQUICK ORANGE,RMJC-00008,,RAW MATERIAL,JUICE,Inventory,true,,"{""bomName"":null,""productID"":1590,""flagActive"":true,""productCode"":""RMJC-00008"",""productName"":""JUICE SANQUICK ORANGE"",""categoryName"":""RAW MATERIAL"",""subCategoryName"":""JUICE"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
239,1,1288,JURUS 1000GR,RMDG-00004,,RAW MATERIAL,DRY GOODS,Inventory,true,,"{""bomName"":null,""productID"":1288,""flagActive"":true,""productCode"":""RMDG-00004"",""productName"":""JURUS 1000GR"",""categoryName"":""RAW MATERIAL"",""subCategoryName"":""DRY GOODS"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
240,1,1289,KALENG 250ML,PCPB-00007,,PACKAGING,PACKAGING BAR,Inventory,true,,"{""bomName"":null,""productID"":1289,""flagActive"":true,""productCode"":""PCPB-00007"",""productName"":""KALENG 250ML"",""categoryName"":""PACKAGING"",""subCategoryName"":""PACKAGING BAR"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
241,1,1290,KALENG 330ML,PCPB-00008,,PACKAGING,PACKAGING BAR,Inventory,true,,"{""bomName"":null,""productID"":1290,""flagActive"":true,""productCode"":""PCPB-00008"",""productName"":""KALENG 330ML"",""categoryName"":""PACKAGING"",""subCategoryName"":""PACKAGING BAR"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
242,1,1684,KAOS CCI BIRU - SIZE L,MERCH012,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1684,""flagActive"":true,""productCode"":""MERCH012"",""productName"":""KAOS CCI BIRU - SIZE L"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
243,1,1683,KAOS CCI BIRU - SIZE M,MERCH011,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1683,""flagActive"":true,""productCode"":""MERCH011"",""productName"":""KAOS CCI BIRU - SIZE M"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
244,1,1682,KAOS CCI BIRU - SIZE S,MERCH010,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1682,""flagActive"":true,""productCode"":""MERCH010"",""productName"":""KAOS CCI BIRU - SIZE S"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
245,1,1685,KAOS CCI BIRU - SIZE XL,MERCH013,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1685,""flagActive"":true,""productCode"":""MERCH013"",""productName"":""KAOS CCI BIRU - SIZE XL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
246,1,1686,KAOS CCI BIRU - SIZE XXL,MERCH014,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1686,""flagActive"":true,""productCode"":""MERCH014"",""productName"":""KAOS CCI BIRU - SIZE XXL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
247,1,1687,KAOS CCI BIRU - SIZE XXXL,MERCH015,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1687,""flagActive"":true,""productCode"":""MERCH015"",""productName"":""KAOS CCI BIRU - SIZE XXXL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
248,1,1678,KAOS CCI PUTIH - SIZE L,MERCH006,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1678,""flagActive"":true,""productCode"":""MERCH006"",""productName"":""KAOS CCI PUTIH - SIZE L"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
249,1,1677,KAOS CCI PUTIH - SIZE M,MERCH005,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1677,""flagActive"":true,""productCode"":""MERCH005"",""productName"":""KAOS CCI PUTIH - SIZE M"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
250,1,1676,KAOS CCI PUTIH - SIZE S,MERCH004,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1676,""flagActive"":true,""productCode"":""MERCH004"",""productName"":""KAOS CCI PUTIH - SIZE S"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
251,1,1679,KAOS CCI PUTIH - SIZE XL,MERCH007,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1679,""flagActive"":true,""productCode"":""MERCH007"",""productName"":""KAOS CCI PUTIH - SIZE XL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
252,1,1680,KAOS CCI PUTIH - SIZE XXL,MERCH008,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1680,""flagActive"":true,""productCode"":""MERCH008"",""productName"":""KAOS CCI PUTIH - SIZE XXL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
253,1,1681,KAOS CCI PUTIH - SIZE XXXL,MERCH009,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1681,""flagActive"":true,""productCode"":""MERCH009"",""productName"":""KAOS CCI PUTIH - SIZE XXXL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
254,1,1690,KAOS CREATE DONT WAIT PUTIH - SIZE L,MERCH018,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1690,""flagActive"":true,""productCode"":""MERCH018"",""productName"":""KAOS CREATE DONT WAIT PUTIH - SIZE L"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
255,1,1689,KAOS CREATE DONT WAIT PUTIH - SIZE M,MERCH017,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1689,""flagActive"":true,""productCode"":""MERCH017"",""productName"":""KAOS CREATE DONT WAIT PUTIH - SIZE M"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
256,1,1688,KAOS CREATE DONT WAIT PUTIH - SIZE S,MERCH016,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1688,""flagActive"":true,""productCode"":""MERCH016"",""productName"":""KAOS CREATE DONT WAIT PUTIH - SIZE S"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
257,1,1691,KAOS CREATE DONT WAIT PUTIH - SIZE XL,MERCH019,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1691,""flagActive"":true,""productCode"":""MERCH019"",""productName"":""KAOS CREATE DONT WAIT PUTIH - SIZE XL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
258,1,1692,KAOS CREATE DONT WAIT PUTIH - SIZE XXL,MERCH020,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1692,""flagActive"":true,""productCode"":""MERCH020"",""productName"":""KAOS CREATE DONT WAIT PUTIH - SIZE XXL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
259,1,1693,KAOS CREATE DONT WAIT PUTIH - SIZE XXXL,MERCH021,,MERCHANDISE,APPAREL & ACCESSORIES,Inventory,true,,"{""bomName"":null,""productID"":1693,""flagActive"":true,""productCode"":""MERCH021"",""productName"":""KAOS CREATE DONT WAIT PUTIH - SIZE XXXL"",""categoryName"":""MERCHANDISE"",""subCategoryName"":""APPAREL & ACCESSORIES"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
260,1,1291,KARDUS 24X32X17,KSUT-00025,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1291,""flagActive"":true,""productCode"":""KSUT-00025"",""productName"":""KARDUS 24X32X17"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
261,1,1292,KARDUS 29X32X20,KSUT-00024,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1292,""flagActive"":true,""productCode"":""KSUT-00024"",""productName"":""KARDUS 29X32X20"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
262,1,1293,KARDUS 30X15X15,KSUT-00026,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1293,""flagActive"":true,""productCode"":""KSUT-00026"",""productName"":""KARDUS 30X15X15"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
263,1,1294,KARDUS 32X30X26,KSUT-00023,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1294,""flagActive"":true,""productCode"":""KSUT-00023"",""productName"":""KARDUS 32X30X26"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
264,1,1295,KARDUS UK. 20x15x15,KSUT-00007,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1295,""flagActive"":true,""productCode"":""KSUT-00007"",""productName"":""KARDUS UK. 20x15x15"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
265,1,1296,KARDUS UK. 20x20x20,KSUT-00009,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1296,""flagActive"":true,""productCode"":""KSUT-00009"",""productName"":""KARDUS UK. 20x20x20"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
266,1,1297,KARDUS UK. 50x50x50,KSUT-00010,,General,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1297,""flagActive"":true,""productCode"":""KSUT-00010"",""productName"":""KARDUS UK. 50x50x50"",""categoryName"":""General"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
267,1,1298,KARDUS UK. 60x40x40,KSUT-00011,,KITCHENWARE & SUPPLIES,UTENSIL,Non Inventory,true,,"{""bomName"":null,""productID"":1298,""flagActive"":true,""productCode"":""KSUT-00011"",""productName"":""KARDUS UK. 60x40x40"",""categoryName"":""KITCHENWARE & SUPPLIES"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
268,1,1299,KECAP BANGO 6200GR,RMKC-00008,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1299,""flagActive"":true,""productCode"":""RMKC-00008"",""productName"":""KECAP BANGO 6200GR"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
269,1,1596,KECAP INGGRIS,RMKC-00046,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1596,""flagActive"":true,""productCode"":""RMKC-00046"",""productName"":""KECAP INGGRIS"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
270,1,1300,KEJU CHEDDAR 2000GR,RMKC-00009,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1300,""flagActive"":true,""productCode"":""RMKC-00009"",""productName"":""KEJU CHEDDAR 2000GR"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
271,1,1606,KEJU SPREAD,RMKC-00056,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1606,""flagActive"":true,""productCode"":""RMKC-00056"",""productName"":""KEJU SPREAD"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
272,1,1301,KERTAS STRUK 58X30MM,KSPS-00001,,KITCHENWARE & SUPPLIES,PRINTING & STICKER,Non Inventory,false,,"{""bomName"":null,""productID"":1301,""flagActive"":false,""productCode"":""KSPS-00001"",""productName"":""KERTAS STRUK 58X30MM"",""categoryName"":""KITCHENWARE & SUPPLIES"",""subCategoryName"":""PRINTING & STICKER"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
273,1,1553,KERTAS STRUK 58X30MM (NEW),INSU-00001,,KITCHEN & SUPPLIES (NEW),ADDITIONAL PACKAGING,Inventory,true,,"{""bomName"":null,""productID"":1553,""flagActive"":true,""productCode"":""INSU-00001"",""productName"":""KERTAS STRUK 58X30MM (NEW)"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""ADDITIONAL PACKAGING"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
274,1,1302,KERTAS STRUK 80X80MM,KSPS-00002,,KITCHENWARE & SUPPLIES,PRINTING & STICKER,Non Inventory,false,,"{""bomName"":null,""productID"":1302,""flagActive"":false,""productCode"":""KSPS-00002"",""productName"":""KERTAS STRUK 80X80MM"",""categoryName"":""KITCHENWARE & SUPPLIES"",""subCategoryName"":""PRINTING & STICKER"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
275,1,1554,KERTAS STRUK 80X80MM (NEW),INSU-00002,,KITCHEN & SUPPLIES (NEW),ADDITIONAL PACKAGING,Inventory,true,,"{""bomName"":null,""productID"":1554,""flagActive"":true,""productCode"":""INSU-00002"",""productName"":""KERTAS STRUK 80X80MM (NEW)"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""ADDITIONAL PACKAGING"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
276,1,1303,KERTAS STRUK THERMAL ON 78X100 ONLINE,KSPS-00008,,General,PRINTING & STICKER,Non Inventory,true,,"{""bomName"":null,""productID"":1303,""flagActive"":true,""productCode"":""KSPS-00008"",""productName"":""KERTAS STRUK THERMAL ON 78X100 ONLINE"",""categoryName"":""General"",""subCategoryName"":""PRINTING & STICKER"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
277,1,1304,KERTAS STRUK THERMAL PAPER 20x30,KSPS-00007,,General,PRINTING & STICKER,Non Inventory,true,,"{""bomName"":null,""productID"":1304,""flagActive"":true,""productCode"":""KSPS-00007"",""productName"":""KERTAS STRUK THERMAL PAPER 20x30"",""categoryName"":""General"",""subCategoryName"":""PRINTING & STICKER"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
278,1,1305,KIKKOMAN SHOYU SAUCE 2000ML,RMKC-00010,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1305,""flagActive"":true,""productCode"":""RMKC-00010"",""productName"":""KIKKOMAN SHOYU SAUCE 2000ML"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
279,1,1306,KNORR CHICKEN POWDER 1000GR,RMKC-00011,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1306,""flagActive"":true,""productCode"":""RMKC-00011"",""productName"":""KNORR CHICKEN POWDER 1000GR"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
280,1,1307,KOEPOE - KOEPOE VANILLA PASTE 1000ML,RMKC-00012,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1307,""flagActive"":true,""productCode"":""RMKC-00012"",""productName"":""KOEPOE - KOEPOE VANILLA PASTE 1000ML"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
281,1,1642,Kopi Calf Regular - 1 Liter (BULK/EVENT),BULK-00073,Kopi Calf Regular - 1 Liter (BULK/EVENT),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Kopi Calf Regular - 1 Liter (BULK/EVENT)"",""productID"":1642,""flagActive"":true,""productCode"":""BULK-00073"",""productName"":""Kopi Calf Regular - 1 Liter (BULK/EVENT)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
282,1,1601,KULIT SPRING ROLL,RMKC-00051,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1601,""flagActive"":true,""productCode"":""RMKC-00051"",""productName"":""KULIT SPRING ROLL"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
283,1,1659,La Marzocco Linea Classic S EE 2 GR - 380V,,,HEAVY TOOLS (MACHINE),ASSET,Asset,true,,"{""bomName"":null,""productID"":1659,""flagActive"":true,""productCode"":"""",""productName"":""La Marzocco Linea Classic S EE 2 GR - 380V"",""categoryName"":""HEAVY TOOLS (MACHINE)"",""subCategoryName"":""ASSET"",""categoryTypeName"":""Asset""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
284,1,1308,LAKBAN BENING BESAR,GNST-00001,,General,STATIONERY,Non Inventory,true,,"{""bomName"":null,""productID"":1308,""flagActive"":true,""productCode"":""GNST-00001"",""productName"":""LAKBAN BENING BESAR"",""categoryName"":""General"",""subCategoryName"":""STATIONERY"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
285,1,1309,LAKBAN MERAH FRAGILE,GNST-00002,,General,STATIONERY,Non Inventory,true,,"{""bomName"":null,""productID"":1309,""flagActive"":true,""productCode"":""GNST-00002"",""productName"":""LAKBAN MERAH FRAGILE"",""categoryName"":""General"",""subCategoryName"":""STATIONERY"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
286,1,1310,LAKBAN SHOPEE,GNST-00004,,General,STATIONERY,Non Inventory,true,,"{""bomName"":null,""productID"":1310,""flagActive"":true,""productCode"":""GNST-00004"",""productName"":""LAKBAN SHOPEE"",""categoryName"":""General"",""subCategoryName"":""STATIONERY"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
287,1,1311,LAKBAN TOKOPEDIA,GNST-00003,,General,STATIONERY,Non Inventory,true,,"{""bomName"":null,""productID"":1311,""flagActive"":true,""productCode"":""GNST-00003"",""productName"":""LAKBAN TOKOPEDIA"",""categoryName"":""General"",""subCategoryName"":""STATIONERY"",""categoryTypeName"":""Non Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
288,1,1713,LAP MICROFIBER ABU ABU,INSU-00033,,KITCHEN & SUPPLIES (NEW),UTENSIL,Inventory,true,,"{""bomName"":null,""productID"":1713,""flagActive"":true,""productCode"":""INSU-00033"",""productName"":""LAP MICROFIBER ABU ABU"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
289,1,1714,LAP MICROFIBER BIRU,INSU-00034,,KITCHEN & SUPPLIES (NEW),UTENSIL,Inventory,true,,"{""bomName"":null,""productID"":1714,""flagActive"":true,""productCode"":""INSU-00034"",""productName"":""LAP MICROFIBER BIRU"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
290,1,1711,LAP MICROFIBER HIJAU,INSU-00031,,KITCHEN & SUPPLIES (NEW),UTENSIL,Inventory,true,,"{""bomName"":null,""productID"":1711,""flagActive"":true,""productCode"":""INSU-00031"",""productName"":""LAP MICROFIBER HIJAU"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
291,1,1715,LAP MICROFIBER KUNING,INSU-00035,,KITCHEN & SUPPLIES (NEW),UTENSIL,Inventory,true,,"{""bomName"":null,""productID"":1715,""flagActive"":true,""productCode"":""INSU-00035"",""productName"":""LAP MICROFIBER KUNING"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
292,1,1712,LAP MICROFIBER ORANGE,INSU-00032,,KITCHEN & SUPPLIES (NEW),UTENSIL,Inventory,true,,"{""bomName"":null,""productID"":1712,""flagActive"":true,""productCode"":""INSU-00032"",""productName"":""LAP MICROFIBER ORANGE"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
293,1,1710,LAP MICROFIBER PINK,INSU-00030,,KITCHEN & SUPPLIES (NEW),UTENSIL,Inventory,true,,"{""bomName"":null,""productID"":1710,""flagActive"":true,""productCode"":""INSU-00030"",""productName"":""LAP MICROFIBER PINK"",""categoryName"":""KITCHEN & SUPPLIES (NEW)"",""subCategoryName"":""UTENSIL"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
294,1,1312,LIPTON EARL GREY,RMBV-00021,,RAW MATERIAL,BEVERAGE,Inventory,true,,"{""bomName"":null,""productID"":1312,""flagActive"":true,""productCode"":""RMBV-00021"",""productName"":""LIPTON EARL GREY"",""categoryName"":""RAW MATERIAL"",""subCategoryName"":""BEVERAGE"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
295,1,1313,LUNCH BOX L,PCPK-00004,,PACKAGING,PACKAGING KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1313,""flagActive"":true,""productCode"":""PCPK-00004"",""productName"":""LUNCH BOX L"",""categoryName"":""PACKAGING"",""subCategoryName"":""PACKAGING KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
296,1,1314,LUNCH BOX M,PCPK-00005,,PACKAGING,PACKAGING KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1314,""flagActive"":true,""productCode"":""PCPK-00005"",""productName"":""LUNCH BOX M"",""categoryName"":""PACKAGING"",""subCategoryName"":""PACKAGING KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
297,1,1549,LUNCH BOX S,PCPK-00007,,PACKAGING,PACKAGING KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1549,""flagActive"":true,""productCode"":""PCPK-00007"",""productName"":""LUNCH BOX S"",""categoryName"":""PACKAGING"",""subCategoryName"":""PACKAGING KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
298,1,1603,MAYONAISE MILD,RMKC-00053,,RAW MATERIAL FOOD,KITCHEN,Inventory,true,,"{""bomName"":null,""productID"":1603,""flagActive"":true,""productCode"":""RMKC-00053"",""productName"":""MAYONAISE MILD"",""categoryName"":""RAW MATERIAL FOOD"",""subCategoryName"":""KITCHEN"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
